id%case_no%time%shift%date%location%latitude%longitude%incident_type
193%B11-000962%10:15am%I%April18,2011%Cdi Electronics Inc, 111 Commerce Cir Madison AL%34.6883403%-86.7405658%THEFT 2ND DEGREE
194%B11-000963%11:00am%I%April18,2011%100 Block of Paul Revere Dr Madison AL%34.7305139%-86.7855056%BURGLARY-3RD
195%B11-000963%11:00am%I%April18,2011%100 Block of Paul Revere Dr Madison AL%34.7305139%-86.7855056%THEFT 1ST DEGREE
196%B11-000964%11:50am%I%April18,2011%100 Block of Oak Brook Cir Madison AL%34.7092287%-86.7085029%THEFT 1ST DEGREE
197%B11-000965%1:30pm%I%April18,2011%State Of Alabama, 125 Honor Way Madison Madison AL%34.74285%-86.782791%RECEIVING STOLEN PROPERTY-1ST
198%B11-000966%3:28pm%II%April18,2011%600 Block of Hughes Rd Madison AL%34.7185872%-86.7417194%THEFT 2ND DEGREE
199%B11-000967%3:55pm%II%April18,2011%8000 Block of Madison Blvd Madison Madison AL%34.678548%-86.745506%HARASSMENT
200%B11-000968%4:45pm%II%April18,2011%100 Block of Kipper Ln Madison AL%34.734338%-86.782438%IDENTITY THEFT
201%B11-000969%5:05pm%II%April18,2011%100 Block of Amy Cir Madison AL%34.7305069%-86.7457433%THEFT 2ND DEGREE
202%B11-000970%5:50pm%II%April18,2011%100 Block of Victoria Dr Madison AL%34.7249877%-86.7364131%BREAKING AND ENTERING A VEHICLE
203%B11-000971%7:20pm%II%April18,2011%100 Block of Royal Dr Madison AL%34.684266%-86.752033%INDECENT EXPOSURE
204%B11-000972%6:00pm%II%April18,2011%200 Block of Pennsylvania Av Madison AL%34.728656%-86.763835%BREAKING AND ENTERING A VEHICLE
205%B11-000974%11:50am%I%April19,2011%State Of Alabama, 8005 Hwy 72 Madison Madison AL%34.7517854%-86.7493525%POSS. FORGED INSTRUMENT 1ST
206%B11-000975%8:32pm%II%April19,2011%7000 Block of Highway 72 W Madison AL%34.7536667%-86.7085097%THEFT OF LOST PROPERTY-3RD
207%B11-000976%9:00pm%II%April19,2011%100 Block of Freedom Way Madison AL%34.741774%-86.78563%HARASSING COMMUNICATIONS
208%B11-000981%3:00pm%II%April19,2011%100 Block of Royal Dr Madison AL%34.684266%-86.752033%HARASSMENT
209%B11-000983%3:15pm%II%April19,2011%1000 Block of Hughes Rd Madison AL%34.7218484%-86.7416113%HARASSMENT
210%B11-000984%12:20pm%I%April20,2011%200 Block of Palmer Rd Madison AL%34.6921343%-86.761561%CRIMINAL MISCHIEF-2ND
211%B11-000985%12:50pm%I%April20,2011%Technology Recycling Center, 9540 Madison Blvd Madison AL%34.669803%-86.770735%POSS. FORGED INSTRUMENT 2ND
212%B11-000985%12:50pm%I%April20,2011%Technology Recycling Center, 9540 Madison Blvd Madison AL%34.669803%-86.770735%THEFT 3RD DEGREE
213%B11-000986%3:00pm%II%April20,2011%Dollar General, 7950 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
214%B11-000987%3:11pm%II%April20,2011%Walmart Super Center #2690, 8650 Madison Blvd Madison AL%34.6837877%-86.7409921%THEFT 3RD DEGREE
215%B11-000988%6:20pm%II%April20,2011%Publix Grocery, 8000 Madison Blvd Madison AL%34.6916999%-86.7183959%CIRCULATING EMITTED MONEY
216%B11-000988%6:20pm%II%April20,2011%Publix Grocery, 8000 Madison Blvd Madison AL%34.6916999%-86.7183959%CIRCULATING EMITTED MONEY
217%B11-000990%7:02pm%II%April20,2011%1000 Block of Liberty Dr Madison AL%34.7234837%-86.7540494%DOMESTIC VIOLENCE 3RD
218%B11-000991%7:12pm%II%April20,2011%1000 Block of Liberty Dr Madison AL%34.7234837%-86.7540494%DOMESTIC VIOLENCE 3RD
219%B11-000993%12:20am%III%April21,2011%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%DUTY TO GIVE INFORMATION TO RENDER AID
220%B11-000994%11:46pm%III%April20,2011%100 Block of Royal Dr Madison AL%34.684266%-86.752033%HARASSING COMMUNICATIONS
221%B11-000995%8:30am%I%April21,2011%100 Block of Grand Vista Dr Madison AL%34.7497583%-86.7286263%HARASSING COMMUNICATIONS
222%B11-000996%8:35am%I%April21,2011%Water And Wastewater Board, 500 Lime Quarry Rd Madison AL%34.6770857%-86.7365955%CRIMINAL MISCHIEF-2ND
223%B11-000997%12:15pm%I%April21,2011%The A/C Doctor, 9580 Madison Blvd Madison AL%34.669178%-86.772104%THEFT 2ND DEGREE
224%B11-000998%1:33pm%I%April21,2011%100 Block of Brownstone Dr Madison AL%34.743645%-86.759863%BURGLARY-3RD
225%B11-000998%1:33pm%I%April21,2011%100 Block of Brownstone Dr Madison AL%34.743645%-86.759863%THEFT 1ST DEGREE
226%B11-000999%5:34pm%II%April21,2011%800 Block of Crestview Dr Madison AL%34.7103991%-86.7323684%CRIMINAL MISCHIEF-3RD
227%B11-001001%8:33am%I%April22,2011%Pediatric Associates Of Madison, 21 Hughes Rd Madison AL%34.6866603%-86.7344856%THEFT 1ST DEGREE
228%B11-001002%11:57am%I%April22,2011%200 Block of Palmer Rd Madison AL%34.6921343%-86.761561%ROBBERY-3RD-STREET-STRONG ARM
229%B11-001003%12:43pm%I%April22,2011%Bedzzz Express, 8760 Madison Blvd Madison AL%34.6805251%-86.7463971%BREAKING AND ENTERING A VEHICLE
230%B11-001007%2:50pm%II%April22,2011%100 Block of Spenryn Dr Madison AL%34.6814338%-86.751729%THEFT 2ND DEGREE
231%B11-001008%3:00pm%II%April22,2011%100 Block of Ambergate Dr Madison AL%34.734933%-86.789785%THEFT 1ST DEGREE
232%B11-001011%4:45pm%II%April22,2011%100 Block of Westscott Dr Madison Madison AL%34.6970717%-86.7245209%THEFT 3RD DEGREE
233%B11-001012%4:56pm%II%April22,2011%Sonic, 3763 Sullivan St Madison AL%34.6796686%-86.7510658%THEFT 2ND DEGREE
234%B11-001013%7:40pm%II%April22,2011%7000 Block of Hwy 72 W Madison Madison AL%34.7559545%-86.7260735%THEFT 2ND DEGREE
235%B11-001017%1:30pm%I%April24,2011%100 Block of Vinewood Ln Madison AL%34.717042%-86.776133%ILLEGAL POSS/USE CREDIT CARD
236%B11-001020%9:00pm%II%April24,2011%100 Block of Shelton Rd Madison AL%34.6930512%-86.7159831%ROBBERY-1ST
237%B11-001022%2:40pm%II%April25,2011%Dollar General, 7950 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
238%B11-001023%4:47pm%II%April25,2011%1000 Block of Liberty Dr Madison AL%34.7234837%-86.7540494%HARASSMENT
239%B11-001024%5:05pm%II%April25,2011%100 Block of Hartington Dr Madison AL%34.739256%-86.736073%CRIMINAL MISCHIEF-3RD
240%B11-001025%5:25pm%II%April25,2011%100 Block of Hartington Dr Madison AL%34.739256%-86.736073%CRIMINAL MISCHIEF-3RD
241%B11-001026%5:34pm%II%April25,2011%100 Block of Hartington Dr Madison AL%34.739256%-86.736073%THEFT 3RD DEGREE
242%B11-001027%6:13pm%II%April25,2011%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%BURGLARY-3RD
243%B11-001027%6:13pm%II%April25,2011%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%THEFT 2ND DEGREE
244%B11-001028%7:45am%I%April26,2011%200 Block of Prairie Dr Madison AL%34.7463805%-86.7572945%BREAKING AND ENTERING A VEHICLE
245%B11-001029%11:54am%I%April26,2011%Bennett Chiropractic, 120 W Dublin Dr Madison AL%34.6798468%-86.7569488%THEFT OF SERVICES-1
246%B11-001030%11:56am%I%April26,2011%North Alabama Gas District, 300 Block Shelton Rd Madison Madison AL%34.7019265%-86.724436%DUTY UPON STRIKING A FIXED OBJECT
247%B11-001031%12:30pm%I%April26,2011%8000 Block of Highway 72 W Madison AL%34.7523886%-86.749341%HARASSMENT
248%B11-001032%11:54am%I%April26,2011%Bennett Chiropractic, 120 W Dublin Dr Madison AL%34.6798468%-86.7569488%THEFT OF SERVICES-1
249%B11-001033%2:39pm%II%April26,2011%100 Block of Hartington Dr Madison AL%34.739256%-86.736073%CRIMINAL MISCHIEF-3RD
250%B11-001034%8:15pm%II%April26,2011%2000 Block of Flagstone Dr Madison Madison AL%34.6922419%-86.7213326%BURGLARY-3RD
251%B11-001034%8:15pm%II%April26,2011%2000 Block of Flagstone Dr Madison Madison AL%34.6922419%-86.7213326%THEFT 1ST DEGREE
252%B11-001035%11:24am%I%April27,2011%100 Block of Lake Shore Dr Madison AL%34.673585%-86.721776%BREAKING AND ENTERING A VEHICLE
253%B11-001036%1:25pm%I%April27,2011%Philly Connection, 3764 Sullivan St Madison AL%34.68001%-86.75245%THEFT 3RD DEGREE
254%B11-001039%6:00am%I%April28,2011%100 Block of Bridletrace Ln Madison AL%34.709014%-86.711823%BREAKING AND ENTERING A VEHICLE
255%B11-001040%9:00am%I%April28,2011%100 Block of Victoria Dr Madison AL%34.7249877%-86.7364131%UNLAWFUL BREAKING AND ENTERING A VEHICLE
256%B11-001044%1:44am%III%April29,2011%300 Block of Pine Ridge Cir Madison AL%34.698644%-86.725491%DOMESTIC VIOLENCE 3RD
257%B11-001045%5:30pm%II%April28,2011%area of I565 Madison AL%30.684607%-88.039304%AUTO THEFT-1ST DEGREE
258%B11-001047%3:58pm%II%April29,2011%100 Block of Boston Harbour Way Madison AL%34.737426%-86.775927%BREAKING AND ENTERING A VEHICLE
259%B11-001047%3:58pm%II%April29,2011%100 Block of Boston Harbour Way Madison AL%34.737426%-86.775927%THEFT 2ND DEGREE
260%B11-001048%5:18pm%II%April29,2011%Hardees, 8827 Madison Blvd Madison AL%34.6773995%-86.7483371%CRIMINAL MISCHIEF-2ND
261%B11-001049%5:04pm%II%April29,2011%200 Block of Kyser Blvd Madison AL%34.6889588%-86.7573764%BURGLARY-1ST
262%B11-001051%7:00pm%II%April29,2011%Paradigm Investment Group, 8827 Madison Blvd Madison AL%34.6773995%-86.7483371%BURGLARY-3RD
263%B11-001052%10:30pm%III%April29,2011%100 Block of Brass Oak Dr Madison AL%34.73341%-86.750406%DOMESTIC VIOLENCE 3RD
264%B11-001053%12:15pm%I%April30,2011%100 Block of Shelton Rd Madison AL%34.6930512%-86.7159831%THEFT 2ND DEGREE
265%B11-001054%3:30pm%II%April30,2011%600 Block of Hughes Rd Madison AL%34.7185872%-86.7417194%AGGRAVATED ASSAULT 2ND NON FAMILY OTHER WEAPON
266%B11-001055%3:30pm%II%April30,2011%600 Block of Hughes Rd Madison AL%34.7185872%-86.7417194%AGGRAVATED ASSAULT 2ND NON FAMILY OTHER WEAPON
267%B11-001057%5:50pm%II%April30,2011%300 Block of Shelton Rd Madison AL%34.6949221%-86.7202212%HARASSMENT
268%B11-001059%10:36pm%III%April30,2011%200 Block of Water Hill Rd Madison AL%34.6947209%-86.723159%MENACING
269%B11-001060%11:45pm%III%April30,2011%200 Block of Water Hill Rd Madison AL%34.6947209%-86.723159%MENACING
270%B11-001061%8:00am%I%May01,2011%100 Block of Reserve Way Madison AL%34.7184836%-86.7545202%BREAKING AND ENTERING A VEHICLE
271%B11-001062%8:24am%I%May01,2011%3000 Block of Flag Cir Madison AL%34.6924479%-86.7224896%BURGLARY-3RD
272%B11-001062%8:24am%I%May01,2011%3000 Block of Flag Cir Madison AL%34.6924479%-86.7224896%BURGLARY-3RD
273%B11-001062%8:24am%I%May01,2011%3000 Block of Flag Cir Madison AL%34.6924479%-86.7224896%THEFT 2ND DEGREE
274%B11-001062%8:24am%I%May01,2011%3000 Block of Flag Cir Madison AL%34.6924479%-86.7224896%THEFT 2ND DEGREE
275%B11-001063%1:48pm%I%May01,2011%100 Block of Champions Green Ln Madison AL%34.748214%-86.739755%DOMESTIC VIOLENCE 3RD
276%B11-001065%8:57pm%II%May01,2011%100 Block of Shelton Rd Madison AL%34.6930512%-86.7159831%DOMESTIC VIOLENCE 3RD
277%B11-001068%9:10pm%II%May01,2011%100 Block of Silo Hill Rd Madison AL%34.7105304%-86.764301%CRIMINAL TRESPASS 3RD
278%B11-001069%2:00am%III%May02,2011%7000 Block of Old Madison Pike Madison AL%34.7134374%-86.6811896%BURGLARY-3RD
279%B11-001069%2:00am%III%May02,2011%7000 Block of Old Madison Pike Madison AL%34.7134374%-86.6811896%BURGLARY-3RD
280%B11-001069%2:00am%III%May02,2011%7000 Block of Old Madison Pike Madison AL%34.7134374%-86.6811896%BURGLARY-3RD
281%B11-001069%2:00am%III%May02,2011%7000 Block of Old Madison Pike Madison AL%34.7134374%-86.6811896%THEFT 3RD DEGREE
282%B11-001069%2:00am%III%May02,2011%7000 Block of Old Madison Pike Madison AL%34.7134374%-86.6811896%THEFT 3RD DEGREE
283%B11-001069%2:00am%III%May02,2011%7000 Block of Old Madison Pike Madison AL%34.7134374%-86.6811896%THEFT 3RD DEGREE
284%B11-001070%3:15am%III%May02,2011%State Of Alabama, 8857 Madison Blvd Madison AL%34.6784667%-86.7469554%FUGITIVE FROM JUSTICE
285%B11-001073%10:51am%I%May02,2011%100 Block of Michli Rd Madison AL%34.699683%-86.751485%ATTEMPTED BURGLARY-3RD-FORCE-RESIDENCE
286%B11-001075%2:47pm%II%May02,2011%400 Block of Marion Dr Madison AL%34.7024926%-86.7338541%DOMESTIC VIOLENCE 3RD
287%B11-001076%2:47pm%II%May02,2011%400 Block of Marion Dr Madison AL%34.7024926%-86.7338541%THEFT 3RD DEGREE
288%B11-001078%6:20pm%II%May02,2011%1000 Block of Cardinal Av Madison AL%34.705164%-86.727756%THEFT 2ND DEGREE
289%B11-001081%11:20pm%III%May02,2011%100 Block of Royal Dr Madison AL%34.684266%-86.752033%DOMESTIC VIOLENCE 3RD
290%B11-001083%12:55pm%I%May03,2011%600 Block of Continental Dr Madison AL%34.6942121%-86.784765%ILLEGAL POSS/USE CREDIT CARD
291%B11-001085%5:37pm%II%May03,2011%100 Block of Tom Thrasher Ln Madison AL%34.670164%-86.7541977%THEFT 2ND DEGREE
292%B11-001090%9:00pm%II%May03,2011%100 Block of Westscott Dr Madison Madison AL%34.6970717%-86.7245209%DOMESTIC VIOLENCE 3RD
293%B11-001092%10:00am%I%May04,2011%100 Block of Water Oak Dr Madison AL%34.7299041%-86.7486634%BURGLARY-3RD
294%B11-001092%10:00am%I%May04,2011%100 Block of Water Oak Dr Madison AL%34.7299041%-86.7486634%THEFT 2ND DEGREE
295%B11-001094%11:30am%I%May04,2011%Asbury Thrift Store, 8006 Old Madison Pike Madison AL%34.7064278%-86.7228965%THEFT 3RD DEGREE
296%B11-001095%12:31pm%I%May04,2011%200 Block of Crownridge Dr Madison AL%34.714081%-86.792477%BURGLARY-3RD
297%B11-001095%12:31pm%I%May04,2011%200 Block of Crownridge Dr Madison AL%34.714081%-86.792477%THEFT 3RD DEGREE
298%B11-001096%9:30am%I%May04,2011%100 Block of Bibb Dr Madison AL%34.699821%-86.758016%DOMESTIC VIOLENCE 3RD
299%B11-001097%3:43pm%II%May04,2011%100 Block of Bay Pointe Ln Madison AL%34.7389547%-86.7566307%CRIMINAL MISCHIEF-2ND
300%B11-001099%6:00pm%II%May04,2011%State Of Alabama, 1329 Browns Ferry Rd Madison AL%34.722754%-86.777807%ESCAPE 3RD
301%B11-001102%6:30am%I%May05,2011%Sega Amusement Works Llc, 8650 Madison Blvd Madison AL%34.6837877%-86.7409921%CRIMINAL MISCHIEF-3RD
302%B11-001103%4:50pm%II%May04,2011%3000 Block of Flag Circle Madison Madison AL%34.6924479%-86.7224896%BURGLARY-3RD
303%B11-001103%4:50pm%II%May04,2011%3000 Block of Flag Circle Madison Madison AL%34.6924479%-86.7224896%THEFT 2ND DEGREE
304%B11-001104%3:30pm%II%May05,2011%Clem Tire Co, 7907 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT OF SERVICES-3
305%B11-001104%3:30pm%II%May05,2011%Clem Tire Co, 7907 Highway 72 W Madison AL%34.6992579%-86.7483318%THEFT 3RD DEGREE
306%B11-001105%9:23pm%II%May05,2011%7000 Block of Highway 72 W Madison AL%34.7536667%-86.7085097%HARASSMENT
307%B11-001106%12:34am%III%May06,2011%1000 Block of Browns Ferry Rd Madison AL%34.71404%-86.770746%HARASSMENT
308%B11-001108%12:18pm%I%May06,2011%100 Block of Summer Wind Cir Madison AL%34.7022179%-86.7118244%ILLEGAL POSS/USE CREDIT CARD
309%B11-001109%1:13pm%I%May06,2011%100 Block of Telluride Cir Madison AL%34.704208%-86.755839%HARASSING COMMUNICATIONS
310%B11-001117%1:18pm%I%May07,2011%Sunset Tanz, 401 Hughes Rd Madison AL%34.7098735%-86.7413161%BURGLARY-3RD
311%B11-001118%3:00pm%II%May07,2011%Publix Store 1185, 12070 County Line Rd Madison AL%34.7304649%-86.7878831%THEFT 3RD DEGREE
312%B11-001120%6:05pm%II%May07,2011%200 Block of Waters Edge Lane Madison Madison AL%34.708565%-86.738105%DOMESTIC VIOLENCE 3RD
313%B11-001123%12:25pm%I%May08,2011%8000 Block of Old Madison Pike Madison Madison AL%34.707063%-86.720286%HARASSMENT
314%B11-001124%3:34pm%II%May08,2011%100 Block of Dawn Dr Madison AL%34.687295%-86.7591287%INDECENT EXPOSURE
315%B11-001125%9:48am%I%May09,2011%Huntsville Utilities, 10685 County Line Rd Madison AL%34.6867405%-86.7865889%BURGLARY-3RD
316%B11-001125%9:48am%I%May09,2011%Huntsville Utilities, 10685 County Line Rd Madison AL%34.6867405%-86.7865889%THEFT 1ST DEGREE
317%B11-001126%9:48am%I%May09,2011%10000 Block of County Line Rd Madison AL%34.6632591%-86.7869496%THEFT 3RD DEGREE
318%B11-001127%9:48am%I%May09,2011%10000 Block of County Line Rd Madison AL%34.6632591%-86.7869496%THEFT 2ND DEGREE
319%B11-001128%1:48pm%I%May09,2011%300 Block of Waters Edge Ln Madison AL%34.7090973%-86.738361%ROBBERY-3RD-RESIDENCE-STRONG ARM
320%B11-001129%2:40pm%II%May09,2011%700 Block of Hughes Rd Madison AL%34.7207627%-86.7416567%BREAKING AND ENTERING A VEHICLE
321%B11-001130%8:05pm%II%May08,2011%100 Block of Wallace Cir Madison AL%34.751262%-86.7382223%ANIMAL RUNNING AT LARGE
322%B11-001131%3:53pm%II%May09,2011%4000 Block of Wall Triana Hwy Madison AL%34.7580356%-86.7496663%DOMESTIC VIOLENCE 3RD
323%B11-001132%5:05pm%II%May09,2011%100 Block of Stone Meadow Ln Madison AL%34.711035%-86.738082%CRIMINAL MISCHIEF-3RD
324%B11-001133%4:45pm%II%May09,2011%100 Block of Leathertree Ln Madison AL%34.7330479%-86.741662%BURGLARY-3RD
325%B11-001133%4:45pm%II%May09,2011%100 Block of Leathertree Ln Madison AL%34.7330479%-86.741662%THEFT 2ND DEGREE
326%B11-001134%7:30pm%II%May09,2011%200 Block of Kyser Blvd Madison Madison AL%34.6889588%-86.7573764%COLLISION WITH UNATTENDED VEHICLE
327%B11-001137%12:15pm%I%May10,2011%7000 Block of Wall Triana Hwy Madison Madison AL%34.788212%-86.749725%ILLEGAL POSS/USE CREDIT CARD
328%B11-001138%2:18pm%II%May10,2011%Valu Place Inn, 120 Brazelton Cir Madison AL%34.6792508%-86.7409892%CRIMINAL MISCHIEF-2ND
329%B11-001139%5:55pm%II%May10,2011%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%BREAKING AND ENTERING A VEHICLE
330%B11-001139%5:55pm%II%May10,2011%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%RECKLESS ENDANGERMENT
331%B11-001142%10:29pm%III%May10,2011%600 Block of Hughes Rd Madison Madison AL%34.7185872%-86.7417194%THEFT 3RD DEGREE
332%B11-001144%9:38am%I%May11,2011%100 Block of Westover Cir Madison Madison AL%34.6784068%-86.7550945%HARASSMENT
333%B11-001146%1:20pm%I%May11,2011%State Of Alabama, Celtic Dr / Madison Blvd Madison AL%34.6810361%-86.7406046%TAMPERING WITH PHYSICAL EVIDENCE
334%B11-001147%3:44pm%II%May11,2011%My Old San Juan, 8760 Madison Blvd Madison AL%34.6805251%-86.7463971%THEFT 3RD DEGREE
335%B11-001147%3:44pm%II%May11,2011%My Old San Juan, 8760 Madison Blvd Madison AL%34.6805251%-86.7463971%BURGLARY-3RD
336%B11-001150%4:35pm%II%May11,2011%100 Block of Brass Oak Dr Madison AL%34.73341%-86.750406%DOMESTIC VIOLENCE 3RD
337%B11-001151%8:21pm%II%May11,2011%100 Block of Royal Dr Madison AL%34.684266%-86.752033%DOMESTIC VIOLENCE 3RD
338%B11-001152%10:00pm%III%May11,2011%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%BREAKING AND ENTERING A VEHICLE
339%B11-001153%10:31pm%III%May11,2011%300 Block of Hughes Rd Madison AL%34.707823%-86.743411%BREAKING AND ENTERING A VEHICLE
340%B11-001154%8:40am%I%May12,2011%300 Block of Gillespie Rd Madison Madison AL%34.7287606%-86.7502008%BREAKING AND ENTERING A VEHICLE
341%B11-001156%9:15am%I%May12,2011%600 Block of Hughes Rd Madison AL%34.7185872%-86.7417194%THEFT 3RD DEGREE
342%B11-001157%11:00am%I%May12,2011%8000 Block of Madison Blvd Madison Madison AL%34.678548%-86.745506%ILLEGAL POSS/USE CREDIT CARD
343%B11-001158%11:00am%I%May12,2011%100 Block of Jodi Dr Madison Madison AL%34.7230062%-86.7528416%DOMESTIC VIOLENCE 3RD
344%B11-001159%12:45pm%I%May12,2011%100 Block of Skate Park Dr Madison AL%34.696624%-86.74244%THEFT 2ND DEGREE
345%B11-001161%5:36pm%II%May12,2011%7000 Block of Hwy 72 Madison Madison AL%34.7559545%-86.7260735%DUTY UPON STRIKING UNATTENDED VEHICLE
346%B11-001162%8:10pm%II%May12,2011%100 Block of Shelton Rd Madison AL%34.6930512%-86.7159831%BURGLARY-3RD
347%B11-001162%8:10pm%II%May12,2011%100 Block of Shelton Rd Madison AL%34.6930512%-86.7159831%THEFT 2ND DEGREE
348%B11-001165%11:53pm%III%May12,2011%100 Block of Portal Ln Madison AL%34.700511%-86.724858%HARASSMENT
349%B11-001166%2:40am%III%May13,2011%8000 Block of Madison Blvd Madison AL%34.6916999%-86.7183959%MENACING
350%B11-001167%4:38am%III%May13,2011%Madison Water And Wastewater Board, 500 Lime Quarry Rd Madison AL%34.6770857%-86.7365955%CRIMINAL TRESPASS
351%B11-001168%12:00pm%I%May13,2011%100 Block of Bay Pointe Ln Madison AL%34.7389547%-86.7566307%HARASSING COMMUNICATIONS
352%B11-001179%10:55pm%III%May13,2011%2000 Block of Colonial Lake Dr Madison Madison AL%34.6884664%-86.7321971%CHILD ABUSE
353%B11-001191%12:30am%III%May15,2011%800 Block of Eastview Dr Madison Madison AL%34.7206362%-86.7280613%DUTY TO GIVE INFORMATION TO RENDER AID
354%B11-001193%11:07am%I%May15,2011%600 Block of Eastview Dr Madison AL%34.7206712%-86.7313032%AUTO THEFT-1ST DEGREE
355%B11-001194%11:40am%I%May15,2011%100 Block of Appleton Ln Madison AL%34.7089536%-86.7876721%DOMESTIC VIOLENCE 3RD
356%B11-001197%8:17pm%II%May15,2011%City Of Madison, W I565 / Wall Triana Hwy Madison AL%34.7208312%-86.75177%ATTEMPTING TO FLEE OR ELUDE POLICE OFFICER
357%B11-001199%7:28am%I%May16,2011%Fyffe Construction, 8956 Madison Blvd Madison AL%34.67736%-86.7539039%BURGLARY-3RD
358%B11-001199%7:28am%I%May16,2011%Fyffe Construction, 8956 Madison Blvd Madison AL%34.67736%-86.7539039%THEFT 2ND DEGREE
359%B11-001200%10:38am%I%May16,2011%100 Block of Pebble Brook Cir Madison AL%34.743604%-86.749595%IDENTITY THEFT
360%B11-001201%3:00pm%II%May16,2011%100 Block of Tweed Dr Madison Madison AL%34.738479%-86.7642879%HARASSING COMMUNICATIONS
361%B11-001204%10:11pm%III%May16,2011%2000 Block of Flagstone Dr Madison AL%34.6922419%-86.7213326%DOMESTIC VIOLENCE 3RD
362%B11-001205%12:36am%III%May17,2011%7000 Block of Highway 72 W Madison AL%34.7536667%-86.7085097%BREAKING AND ENTERING A VEHICLE
363%B11-001206%7:00am%I%May17,2011%Tennesse Valley Authority, 8995 Madison Blvd Madison AL%34.6750191%-86.7543714%BREAKING AND ENTERING A VEHICLE
364%B11-001207%7:20am%I%May17,2011%100 Block of Oak Shade Dr Madison AL%34.7032852%-86.7235949%AUTO THEFT-1ST DEGREE
365%B11-001208%12:33pm%I%May17,2011%300 Block of Church St Madison AL%34.697048%-86.747956%CRIMINAL MISCHIEF-3RD
366%B11-001210%2:20pm%II%May17,2011%100 Block of Royal Dr Madison Madison AL%34.684266%-86.752033%HARASSING COMMUNICATIONS
367%B11-001212%3:47pm%II%May17,2011%100 Block of Michael Av Madison AL%34.723477%-86.750671%BURGLARY-3RD
368%B11-001212%3:47pm%II%May17,2011%100 Block of Michael Av Madison AL%34.723477%-86.750671%THEFT 2ND DEGREE
